movie_id	content	year
191590	偶像大师剧场版	2014
736491	偶像猎手	2017
1080710	欧西里斯之子	2016
763528	偶像们高甜虐狗吻戏	0
760948	哦,香雪	1989
1113587	偶像先生	2011
318815	偶像有约	2004
889602	偶像戦域	2015
1274759	欧阳锋向黄药师提亲.mov	0
759034	偶遇极恶少年	2003
763396	噢医生	1917
984048	尔虞我诈	1980
943382	欧洲攻略	2018
970031	欧洲攻略粤语版	2018
579053	欧洲假期	1985
758316	欧洲名导短片集	2006
758648	殴者-nagurimono	2005
761656	欧洲人	1979
992317	欧洲任我行	2004
1115335	欧洲特快车	1991
322436	欧洲性旅行	2004
191398	平安岛	2018
154557	陪安东尼度过漫长岁月	2015
193246	平安结祈	2012
1287928	拍案惊奇	1975
715214	拍案惊奇之公公也疯狂	2017
169188	平安夜	1995
761375	平安夜,杀人夜	1984
1123325	平安之盾	2014
113074	破冰	2008
135450	皮包	1956
760067	派报兵团	1996
783994	破冰船	2016
761395	庞贝城的末日	1984
113758	漂泊的灵魂	2009
1299708	破败工厂	2017
135449	扑不灭的火焰	1956
512731	庞贝末日	2014
321105	庞贝末日(3D)	2014
1216085	庞贝末日：天火焚城	2014
192763	疲惫女人心	2013
758455	平步青云	2005
756502	跑吧如果你可以	2010
756285	泡吧侦探	2011
1117277	泡吧侦探2	2013
993636	泡吧侦探3	2017
784412	泡菜	2012
933984	叵测	2012
1129044	拼车	2018
764535	泡菜爱上小龙虾	2018
1120142	蓬车队	1953
1118168	平常的心	2014
662881	彭城风云	2016
193666	破车嘉年华	2012
1327209	破除迷信	1958
1078140	平常心	2014
109294	跑出一片天	2012
1274894	碰瓷者	2018
1336154	篷车之旅	2019
132323	朋党	1990
1105773	跑道	2010
210341	澎堤池	2009
1293192	胖嘟嘟的革命	2012
192900	跑掉的暑假作业	2013
733238	帕丁顿熊	2015
780680	帕丁顿熊2	2017
927380	帕丁顿熊2(普通话)	2017
928592	帕丁顿熊2普通话版	2017
1126401	帕丁顿熊2[普通话版]	2017
508985	炮弹飞车	1981
759071	派对怪兽	2003
799907	彭德怀在三线	1995
132817	彭大将军	1988
1115872	派对恐龙	2012
694601	潘多拉	2016
757522	佩德罗	2008
109445	潘多拉的宝剑	2012
1118813	潘多拉的盒子	2009
1120722	庞达隆上尉与劳军女郎	2002
998177	盘点老戏骨倪大红演过的经典“小角色”	0
1115482	潘多拉：永恒的生命	2014
984210	攀登梅鲁峰	2015
1081145	帕德玛瓦蒂王后	2018
191668	派对女孩	2014
715450	派对女郎	2015
1295671	仆のうしろに道はできる奇迹が奇迹でなくなる日に向かって	2012
889651	烹调人生	2007
1081057	破胆三次	1981
508922	炮打双灯	1995
1077074	派对生活	2018
507065	跑调天后	2016
192007	平淡无奇的孩子	2014
151116	胖墩夏令营	1999
191787	盘点银幕极品前任	2014
1121176	攀登者	2019
511092	叛谍追击	2012
732510	炮弹专家	1994
500665	拍档侦探	2010
736097	派恩少校	1995
933469	派恩维尔抢劫案	2016
109139	匹夫	2012
493194	漂浮	2016
718215	破风	2015
744063	漂浮	2017
192970	漂浮岛	2013
521391	破发点	2014
192149	漂浮的摩天楼	2013
191029	平凡的日子	2011
1305348	平凡的世界	2016
901986	破风而行	2017
985506	匹夫江湖之困斗	2018
1080265	潘菲洛夫28勇士	2016
1257127	屏风美人	2013
108953	匍匐爬行	2012
193663	匍匐前进	2013
193062	平凡人的奥林匹克5(鼓浪屿大脚)	2012
796435	泡芙小姐	2018
148210	泡芙小姐微电影	2013
194352	平凡一家亲	2011
199315	平凡之路	2014
150994	苹果	2006
762994	破鼓	1949
1054985	苹果	2010
198365	曝光	2016
128816	苹果的滋味	2002
1295806	苹果核的滋味	2013
1269569	苹果核战记	2004
720270	苹果核战记：阿尔法	2014
192366	皮革酒吧	2013
991933	培根唠电影	0
991939	培根唠电影：01-2015七煞下天山	0
991963	培根唠电影：02-磨刀霍霍向钱包的贺岁	0
991978	培根唠电影：03-后情人节电影小鲜肉VS老腊肉	0
991988	培根唠电影：04-奥斯卡超前预测	0
991992	培根唠电影：05-火影圣斗士激荡青春	0
992002	培根唠电影：06-甄子丹PK泰森	0
992007	培根唠电影：07-谁是你心中的完美打星	0
992077	培根唠电影：08-狼叔和小鲜肉老少配	0
991967	培根唠电影：11-伦敦陷落	0
991932	培根唠电影：12-垫底辣妹，废柴特工	2016
991931	培根唠电影：13-宋茜成了车太贤新欢？	2016
991999	培根唠电影：14—北京遇见西雅图2	0
991941	培根唠电影：15—美国队长3	0
991982	培根唠电影：16—再见再也不见	0
991968	培根唠电影：17-愤怒的小鸟	0
991986	培根唠电影：18-魔兽	0
1154752	培根唠电影：18-X战警：天启	0
991984	培根唠电影：19-海底总动员2	0
991987	培根唠电影20：独立日2	0
991993	培根唠电影：21-和黑粉结婚了	0
991983	培根唠电影：22-赏金猎人	0
992001	培根唠电影23：寒战2	0
991985	培根唠电影24：陆垚知马俐	0
994513	培根唠电影25：绝地逃亡	0
991996	培根唠电影26：封神传奇	0
993393	培根唠电影27：夏有乔木VS盗墓笔记	0
991977	培根唠电影28：使徒行者	0
991974	培根唠电影29：他是龙	0
992005	培根唠电影30：冰川时代5	0
992008	培根唠电影31：寄生兽PK星际迷航3	0
991998	培根唠电影32：萌宠怪兽组团来袭	0
991938	培根唠电影33：火花社长霸屏中秋小长假	0
991990	培根唠电影34：跨界导演哪家强	0
992004	培根唠电影35：十一档大片云集，哪部才是你的菜？	0
991975	培根唠电影36：那些负能量爆棚的励志达人	0
991976	培根唠电影37：《湄公河行动》之后看什么	0
991972	培根唠电影38：一大批杀手正在路上	0
991980	培根唠电影39：《驴得水》纯情与荒诞的秘密	0
991965	培根唠电影40：《奇异博士》腐国男优漫威攻城记	0
991995	培根唠电影41：那些年，李安偷尝过的禁果	0
991937	培根唠电影43：神奇动物接棒哈利波特	0
992006	培根唠电影44：那些年直男们念念不忘的法国美人	0
991964	培根唠电影45：蜘蛛侠血洒钢锯岭，汉克斯成全民公敌	0
991970	培根唠电影46：年末大战打响，《长城》PK《罗曼蒂克》	0
992000	培根唠电影47：最鲜硬汉《铁道飞虎》vs备胎联盟《摆渡人》	0
992003	培根唠电影48：2016年院线遗珠，这些爆款神片你看了几部	0
991969	培根唠电影49：你意想不到的星战硬汉CP	0
991954	培根唠电影50：太空旅客PK魔弦传说	0
991960	培根唠电影52：春节档最实诚观影指南	0
991971	培根唠电影53：被爱乐之城虐狗？还有美食猛男拯救你	0
991944	培根唠电影54：Lalaland没听过瘾？萌宠陪你一起刷歌单	0
991981	培根唠电影55：穿越大法好，法鲨实力带队五杀	0
987552	跑过罗湖桥	2014
321145	苹果梦	2014
889236	帕格尼尼传	1989
512060	蒲公英	2013
1107651	蒲公英的灰尘	2010
113618	叛国者	2008
395006	叛国者	1980
1143652	旁观者	1998
929580	叛国者(2008)	2008
1116478	叛国作家	1991
970311	平衡	2017
1269579	喷火	2018
1129793	炮灰	2015
762193	骗婚记	1970
1270446	凭火决狱	2018
761711	喷火龙	1978
572523	喷火美人鱼	1970
131831	喷火女郎	1992
107019	飘忽男女	2002
1115509	胖虎日记	2014
1298699	剽悍少年	2009
889290	破坏天使	2008
993484	炮灰兔系列	2015
758767	炮火下的宫殿	2004
1079827	破坏欲	2008
798381	陪护一小时	2011
95714	破坏者	2015
986306	平衡之间	2016
96076	彷徨之刃	2014
1309929	彷徨之日	2020
131227	破坏之王	1994
1268775	破坏之王(粤语)	1994
889472	炮火之中	2007
134276	破戒	1977
512630	骗局	2000
747493	破局	2017
763477	牌局	0
789626	破镜	2014
889095	配角	2013
976898	破茧	2018
1105787	破局	2017
1199655	骗局	2009
1304404	骗局	2006
795024	片甲不留	2017
880231	骗假不留	2017
396681	庞姬布鲁斯特	1985
1157307	片警宝音	2018
1006184	平静的湖3	2010
967773	平静的海滩	2008
1295647	平静的日常	2012
1163109	破戒大师	1980
136011	叛舰喋血记	1935
1128496	叛舰喋血记上	1962
1129069	叛舰喋血记下	1962
757099	平静的躁动	2009
109126	迫降航班	2012
1077797	啤酒火箭	2019
759446	皮基和亿万富狗	2001
1116498	啤酒节	2006
135534	叛舰凯恩号	1954
516534	潘金莲	1964
1164800	潘金莲之前世今生	1989
1143697	破镜杀	2017
127942	破茧杀戮	2003
1256440	破茧天魔	1997
1079960	破茧天魔2恶灵永生	1999
508531	破茧威龙	1989
158909	配角物语	2010
1129648	破局者	2019
193456	普京之吻	2012
1114998	破镜重圆	1995
170171	帕克	2013
1117460	拍客	2015
1119430	派克	1998
889066	朋克不死	2007
889606	朋克冲撞	2008
108355	朋克地下城	2013
1081179	凭空而来	2017
1295863	平克.弗洛伊德：愿你在此的故事	2012
837754	派克夫人的情人	1994
499658	帕克兰医院	2013
853739	皮克青春	2011
1006300	痞客青春	2013
1052397	皮克斯的故事	2007
493215	皮克斯动画短片合集2	2012
889278	跑酷少年	2012
762863	佩克斯.佩斯特	1955
193156	片刻停留	2012
187807	扑克王	2009
1088321	朋克武士	2018
759469	皮克猪,安德马和他们的朋友	2001
194035	朋克综合症	2012
1080755	扑克之夜	2014
191959	漂流	2000
973145	破浪	1996
985544	破浪	2016
1074721	披露	1994
1080745	破裂	2016
1189716	漂流	2014
192578	帕罗奥图	2013
1114293	霹雳贝贝	1988
1119415	漂亮宝贝	1999
759659	普洛波和贝塔	2000
919589	霹雳爸妈	2018
889384	叛离边缘	1993
1112883	拍栗得	2019
1128394	霹雳弹	1965
882251	皮雷的慷慨	2009
133234	霹雳大喇叭	1986
595715	霹雳大喇叭(粤语)	1986
111151	帕拉迪姆大巴	2010
762790	漂亮的塞尔吉	1958
192659	飘落的羽毛	2013
130904	霹雳凤凰	1995
320772	霹雳飞龙	1995
997828	飘离号	2017
1081175	霹雳火	1995
1231953	霹雳火(粤语)	1995
398088	漂流街	2002
1328157	普拉吉布雷劳	2018
156869	霹雳囧花	2015
1120583	漂流教室	1987
162906	霹雳娇娃	2000
1279631	霹雳娇娃	2019
127778	霹雳娇娃2	2003
1134534	霹雳娇娃2019	2019
1280888	霹雳娇娃(2019)	2019
1279673	霹雳娇娃2019普通话版	2019
771568	霹雳娇娃大战黑帮	2016
1279636	霹雳娇娃(普通话)	2019
572189	霹雳雷电	1984
193887	帕利路拉某处	2012
514623	霹雳雷神	2013
132576	霹雳蓝天使	2005
1156410	霹雳蓝天使	1990
792199	霹雳蓝天使之不老传说	2004
969731	披沥迷	2018
757524	普卢默的夏天	2008
129239	漂亮妈妈	2000
760719	普利茅斯快车上的谋杀案	1991
744393	普罗米修斯	2011
1080041	普罗米修斯	2012
768891	普罗米修斯（3D）	2012
161029	普罗米修斯工程	2010
1081701	普罗米修斯(国语版)	2012
928411	普罗米修斯(HDR)	2012
1284981	普罗米亚	2019
149636	帕洛玛之旅	2014
776922	霹雳男儿	1990
889238	漂亮男孩	1993
1079006	漂亮男孩	2011
130747	霹雳女狼星	1996
586941	陪了你一个青春的人，现在孩子都喊爸爸了	0
1079485	怕老婆	1929
753934	漂亮朋友	2012
1245155	漂亮朋友(2012)	2012
133685	霹雳情	1983
160852	霹雳拳	1972
1079893	普林斯顿城堡	2014
756259	皮洛斯的骑兵	2011
1199656	帕洛斯弗迪斯的部落	2017
1128937	霹雳神风上	1966
1128570	霹雳神风下	1966
889200	霹雳双虎将	1970
588974	霹雳十杰	1985
1220744	霹雳十杰(粤语)	1985
131555	霹雳神偷	1993
973149	霹雳上校	1970
1233509	霹雳甜心	2019
892535	霹雳舞	2017
368454	霹雳舞2	1984
148175	霹雳五号	1986
8926	霹雳五号续集	1988
1119658	霹雳五号(续集)	1988
95703	普罗旺斯的夏天	2014
507037	普罗旺斯惊魂记	2012
1007884	普罗旺斯惊魂记3D短片1	2011
1007883	普罗旺斯惊魂记3D短片2	2011
1007882	普罗旺斯惊魂记3D短片3	2011
919017	霹雳行动	1988
132792	霹雳先锋	1988
1312485	蓬莱仙踪	2020
1143580	佩里亚复仇	2019
760325	霹雳幽灵箭第1部	1995
889322	霹雳幽灵箭第2部	1996
760752	霹雳游侠2000	1991
760437	霹雳硬小子	1994
320897	霹雳钻	1976
761293	普里兹家族的荣誉	1985
1287957	霹雳战士	1997
992965	婆罗洲探宝记	2001
760952	霹雳至尊	1989
880871	破门	2018
931986	破门	2018
1038567	破门(2017)	2017
579639	蓬门碧玉红颜泪	1966
1072241	拍卖春天	2010
129320	跑马地的月光	2000
969818	跑马地的月光（粤语）	2000
984163	破魔剑	2018
1259352	蓬门今始为君开	1952
1080512	贫民窟的百万富翁	2008
1302321	贫民窟的百万富翁	2009
759998	拼命郎约翰尼	1997
193886	泡沫人生	2013
890837	平民生活之地狱的惩罚	2014
927825	平民天后	2003
1120544	贫民嘻哈王	2005
772631	拼命影帝张家辉	2016
1118142	拼命冤家	1994
195463	普米亚历险记	2010
919355	破梦游戏	2018
1120074	泡沫之恋	1963
196414	泡沫之夏	2016
134545	叛逆	1973
756326	皮娜	2011
945629	胖女不愁嫁	2014
782676	匹诺曹	2013
1082777	匹诺曹	1940
1320623	匹诺曹	2019
195419	泡妞达人	2010
901806	泡妞大师	2017
1118346	泡妞大师之重出江湖	2016
1118563	叛逆的征途之我非英雄	2017
898860	叛逆骄阳	2002
761452	叛逆狂热	1983
1133794	潘纳里的使命	2016
594059	叛逆情缘	1995
1080742	帕那索斯博士的奇幻秀	2009
155637	陪你勇敢	2016
761126	泡妞专家	1987
96267	皮囊之下	2014
1104123	皮囊之下	2012
1311054	皮囊之下(2012)	2012
889792	皮尔普斯一家	2013
193492	帕尔瓦娜	2012
195759	偏偏	2010
508134	乒乓	2007
1108252	乒乓	2002
984961	平平安安	2015
943571	婆婆比妈亲	2018
736010	婆婆的隐私	2013
889555	帕帕盖诺	1935
762950	砰砰杰瑞德	1951
111698	皮帕李的私生活	2009
1264591	皮皮鲁总动员之罐头小人	2020
792647	泡泡男孩	2001
1324832	帕皮卡	2019
939667	翩翩起舞的姑娘	2018
1142728	翩翩人生波琳娜	2016
608061	乒乓少年	2015
761161	泡泡糖危机	1987
757305	乒乓王	2008
218307	乒乓侠	2016
491356	乒乓小将	2016
992344	屁屁侠,我们走	2017
203585	乒乓小子	2005
510518	乒乓永远ok	2012
992160	皮卡德罗	2015
1295652	皮卡迪利马戏团不在库姆拉	2014
1052373	迫切的杀机	1995
573907	贫穷富爸爸	2016
1119338	喷气机男孩	2001
926371	皮箧拉尸	2002
757640	普契尼女仆之死	2008
1089173	皮卡丘与伊布们的好朋友	2013
1115530	皮卡丘,这是什么钥匙?	2014
1126422	破千者(天下公敌)	2017
764514	破千者之天下公敌	2017
1120063	仆人	1964
762956	烹饪时间	1951
110558	怦然心动	2010
151353	怦然星动	2015
1200153	怦然心动	0
1000051	怦然星动(2015)	2015
1144011	怦然心动(国语版)	2010
1321411	怦然心动(普通话)	2010
1116795	判若云泥	2015
109289	平壤之约	2012
193900	披萨	2012
501314	怕水	2014
758512	碰上爱情	2005
781403	破碎边缘	2016
188283	盘丝洞	1967
1281477	盘丝洞	1970
169476	破碎的爱情	2014
1284422	破碎的玻璃	2018
973111	破碎的马	2015
1080117	潘神的迷宫	2006
757248	破碎的誓约	2009
1120765	破碎的誓言	2016
756600	破碎的拥抱	2009
889072	蹒跚的印第安人	2010
134596	爬山虎	1972
124407	胖嫂回娘家	1956
761661	派斯克先生	1979
1314130	破神录	2020
762095	骗术奇谭	1971
371580	破碎人生	2016
792562	皮绳上的魂	2017
1080792	帕斯尚尔战役	2008
134330	磐石湾	1976
1133783	陪审员	2019
942384	破碎之城	2013
171237	破碎中国	1999
115776	破碎之花	2005
319912	破碎之花(原声)	2005
1105906	破碎之角	2015
1299409	破碎之家	2012
763328	攀上枝头	1927
193538	破碎之夜	2012
757462	磐石之子	2008
757484	葡萄	2008
1257065	叛徒	2019
193950	普通爱情小故事	2012
1129086	普通的法西斯	1965
1120713	普通的故事	1978
194691	帕塔哥尼亚	2011
985206	破天荒	2018
1116892	【普通话版】少儿动画笑翻一夏	0
756146	葡萄酒商的运气	2012
758491	皮条客	2005
756227	劈腿困境	2011
761594	佩特雷加的花环	1980
521161	帕特里克	2014
973002	帕特里克还活着	1980
1120581	破铜烂铁	2009
898180	破铜烂铁2：脉动冲击	2002
578870	菩提老祖为爱痴狂	0
169488	普通妈妈	2010
511240	皮图尼亚一家	2013
489105	啪嗒啪嗒	2012
370084	扑通扑通花少年	2016
509377	扑通扑通我的人生	2014
1123545	扑通扑通我的人生国语	2015
977503	普通朋友	2015
509331	普通人	1980
1061004	普通人	2012
1331629	普通人	2020
757175	普通人的真相	2009
592286	帕特森	2016
756316	菩提山	2011
889470	披头士1965年美国纽约希叶露天体育馆	1976
1245039	趴体生活	2018
760263	披头士精选辑	1995
889037	披头士乐队的诞生	1979
135603	葡萄熟了的时候	1953
192641	披头士女助理	2013
761719	菩提树下死	1978
760472	披头岁月	1994
920974	披头四与我	2000
969990	PTU2机动部队	2009
512204	拼贴幸福	2012
191943	喷嚏熊猫	2014
517035	菩提幽魂	1993
1118753	葡萄牙修女	2010
761768	葡萄牙修女的情书	1977
854063	葡萄牙之旅	2011
1334371	胚胎之内	2016
192535	葡萄庄园杀人疑案	2013
1285889	片尾	0
592575	【票王】2016年度华语热片To10	2016
319556	破网而出	2004
917754	帕瓦罗蒂	2013
396236	帕瓦罗蒂和朋友们1996年战争儿童慈善音乐会	1996
1267025	片尾.m4	0
756881	拍我：模特日记	2009
927271	陪我一起打游戏	2018
1080867	判我有罪	2006
1105812	判我有罪	2016
108608	屏息	2013
990653	贫血的电影	1926
132788	普西迪基地	1988
492334	怕羞的木头人	2016
761669	帕西法尔	1979
10053	佩小姐的奇幻城堡	2016
933854	佩小姐的奇幻城堡(HDR)	2016
966140	佩小姐的奇幻城堡(普通话)	2016
736271	佩小姐的奇幻城堡(英语版)	2016
134268	飘香剑雨	1978
762722	爬行类	1960
789662	平行理论	2010
127730	飘雪六月天	2004
396027	普相女也有爱情春天	0
521331	破晓时分	2011
1270464	破晓时分	2019
757972	平行世界,平行生命	2007
1081065	平行世界之门	2018
589499	破晓时刻	1988
940534	平行时空	2016
108855	咆哮无声	2012
1080237	骗行无阻	2013
1322757	平行宇宙之恋	2020
889108	破晓之时	1999
508611	朋友	1974
920587	破蛹	2018
1080141	朋友	2001
1267585	朋友(1974)	1974
96270	朋友2	2013
195464	拼一次	2010
127838	飘扬的红领巾	2003
193286	片翼的克罗诺斯武装	2012
1083241	朋友的妻子	2017
207099	平鹰坟	1978
1210845	漂洋过海爱上你	2008
780865	漂洋过海来爱你	2017
879653	漂洋过海遇见你	2017
494927	潘银莲监控事件	2016
760110	破译密码	1996
794721	朋友圈灵异事件	2017
572641	潘杨讼	1960
1229581	平原上的夏洛克	2019
320844	潘杨讼(老调)	1960
1224885	皮影王	2007
1080223	叛狱无间	2017
1116869	朋友万万岁	2016
578369	彭于晏44寸胸肌新男神	0
578685	彭于晏从鲜肉到型男	0
135486	平原游击队	1955
392358	朋友也上床	2011
578594	彭于晏文武双全闯天下	2000
157201	朋友永远是朋友	2011
939135	排演之后	1984
369266	朋友再见	1968
106230	坡州	2009
108669	偏执	2013
507693	骗子	2013
514708	破绽	2007
1122848	骗子	1954
1316917	骗子	2017
151029	胖子阿伯特	2004
1287930	痞子超神	2019
193073	胖子的困扰	2012
1119123	拼字大赛	2005
760032	痞子大逃亡	1997
764675	痞子高手	2017
1120508	跑者故事第十期	0
1106516	痞子逛沙漠	2002
1080293	屏住呼吸	2016
992420	骗子家族	1997
191466	痞子·洛克	2015
964202	痞子洛克	2015
1120489	《品质》栏目2017精选	0
199553	痞子律师	2016
900513	迫在眉睫	2013
151913	迫在眉睫2	2014
1109890	迫在眉梢	2002
761919	骗子难过美人关	1975
127811	炮制女朋友	2003
516729	陪着你走	1998
134511	骗中骗	1973
1270424	骗中骗	2015
368465	骗中骗2	1983
1284428	䎴嶏漬䎴嶏漬䎴嶏漬䎴嶏漬	2020
967787	跑着去北京	2009
143186	瓶中鲨	2000
356063	瓶中信	1999
972249	痞子熊兵之杀狼祭天	2018
759069	胖子小丑杀人狂	2003
939781	胖子行动队	2018
880376	痞子校花变身记	2017
192070	痞子遇到爱	2014
233855	胖子与男孩	1989
320264	痞子英雄2(蓝光真高清)	2014
158021	痞子英雄2：黎明升起	2014
1105736	痞子英雄：黎明升起	2014
733453	痞子英雄之全面开战	2012
192804	骗子终结者	2013
394532	桥	2008
500973	墙	1988
511514	钱	1983
804029	桥	1949
1077344	乔	2014
1088325	钱	2019
1106438	球	2010
1139290	秋	1942
1143525	脐	2013
1129899	桥(1969)	1969
96181	亲爱	2013
1261257	犬爱	2019
1120795	求爱别动队	1992
194014	亲爱伴侣	2012
1221083	奇爱博士	1964
503204	奇爱博士讲电影	2018
1120385	求爱操作团	2015
95495	亲爱的	2014
1116814	亲爱的埃莉诺	2016
736438	亲爱的白人们	2014
1105941	亲爱的德古拉	2019
761838	亲爱的电话	1976
897791	亲爱的克拉拉	2008
320958	亲爱的课堂	2011
320263	亲爱的(蓝光真高清)	2014
756334	亲爱的莱蒙·利玛	2011
1126846	亲爱的篮球	2017
765697	亲爱的妈咪	1981
1282059	亲爱的陌生人	2016
516254	亲爱的你	2006
987030	亲爱的你	2018
193232	亲爱的奶奶	2013
114399	亲爱的朋友	2007
111797	亲爱的伽利略	2009
990981	亲爱的首席官	2019
933999	亲爱的,我把孩子放大了	1992
318965	亲爱的，我把孩子缩小了	1989
998161	亲爱的,我把孩子缩小了	1989
881914	亲爱的，我把孩子缩小了（普通话）	1989
760074	亲爱的,我把我们缩小了	1997
1115129	亲爱的温迪	2005
765104	亲爱的我们的曾经	2017
939780	亲爱的，我要和别人结婚了	2018
1235405	亲爱的新年好	2019
756554	亲爱的医生	2010
1134959	球爱大越位	2016
1087764	亲爱的，这是印度	1995
96339	求爱大作战	2014
188152	求爱反斗星	1985
132794	求爱敢死队	1988
1220804	求爱敢死队(粤语)	1988
782195	求爱荷尔萌	2016
156841	擒爱记	2012
724931	求爱嫁期	2014
1270503	求爱假期	2014
754768	拳爱进行曲	2017
1136589	请爱黎娜	2016
192179	乔安娜	2013
998164	犬爱奇缘	2019
940282	求爱奇遇记	2018
508090	求爱上上签	2012
193995	球爱天空	2012
917175	请爱我的女朋友	2017
200780	求爱夜惊魂	1989
579885	奇爱疑云	1946
403551	拳霸	2003
508049	亲爸	2016
789608	骑兵	2012
934141	清白	2015
132480	奇兵	1990
917736	强捕	2000
220358	七磅	2008
1122827	拳霸1	2003
113034	拳霸2	2008
1080310	拳霸(2003)	2003
508129	拳霸3	2011
494531	拳霸3之火云盗	2006
994287	情报处	2006
135189	骑兵队	1959
732498	七八电影	0
782999	拳霸风云	2015
1119440	钱不够用	1998
172490	钱不够用2	2008
1103693	情不可待	2016
889543	齐柏林飞船：伦敦演唱会	2012
1072204	卡比利亚之夜	1957
170977	巧奔妙逃	1995
1128801	奇奔妙逃	1944
187394	请把你的窗户打开	2016
940031	七宝闹翻天	2018
782992	亲，别怕	2015
1240811	亲,别怕	2015
1072420	恰卜恰卜拯救圣诞节	2007
489448	七宝奇谋	1985
195769	卡布奇诺	2010
762576	卡宾枪手	1963
108544	乔布斯	2013
157567	情比山高	2017
192028	Q版三国《三小强》	2014
966315	请把生命交给我	2018
984678	拳霸少年	2018
115757	卡波特	2005
192858	铅笔头	2013
1114028	起步停车	2004
192717	丘比特女孩	2013
787857	请别相信她	2004
1122853	恰巴耶夫	1934
981995	拳霸英雄	2018
771383	乔帮主传记	2015
756284	弃宝之岛	2011
96351	倾城	2013
762816	弃船	1957
1078166	青春	1977
1081518	枪城	2018
509211	卡车	2012
133735	青春1000日	1982
800883	青春24秒	2018
757304	青春爱欲吻	2008
757230	青春帮	2009
754770	青春不毕业	2017
201560	取长补短	1985
1122867	拳场悲歌	1956
970738	青春不狗活	2018
971880	枪从背后打来	1987
1074402	枪，从背后打来	1987
1127185	枪,从背后打来	1987
109407	青春搏击	2012
114967	千疮百孔	2006
558432	千锤百炼	2013
1231388	倾城别恋	2008
192580	青春不留白	2018
971682	青春便利店	2018
109486	青春不下线	2012
736141	青春不再见	2017
1278142	青春成长系列电影	2020
880774	青春冲动	1992
939617	青春辞典之毕业季	2017
969865	倾城宠妃	2018
514940	青春差馆	1985
1229032	青春出击	2019
763494	清纯处女脸比宫斗戏更精彩	0
96024	青春.com	2014
372379	青春传奇	1987
779966	青春逗	2017
578937	青春动霸chua	2016
736508	青春大巴扎	2017
893225	青春的答案	2017
192286	虔诚的鳏夫	2013
135347	青春的脚步	1990
1197799	青春的脚步(1957)	1957
1116865	青春的旅途	2016
1114819	青春的迷茫	1955
763173	卡车斗士	1940
1298714	青春的三段回忆	2015
994305	青春的牙	2019
398252	青春的园地	1955
135195	青春儿女	1959
762572	汽车疯	1963
135361	球场风波	1957
689552	青春Fun映场（二）	0
689551	青春Fun映场（一）	0
973127	青春感恩记之死不了	2011
225587	球场古惑仔	1996
109526	全城高考	2013
488784	琴场高手之灵魂暴走	2016
762372	青春鼓王	1967
1298819	驱除黑暗的魔咒	2013
760400	青春火花	1994
798529	青春划痕	2009
880127	青春合伙人	2020
1286353	青春合伙人(2017)	2017
150820	青春好久不见	2013
973176	青春华丽丽	2009
108677	清除黑历史	2013
935876	青春后驱动	2018
500054	青春嗨起来	2016
1203133	青春红似火	1966
1105962	青春记	2017
1232694	亲仇记	2011
110556	全城戒备	2010
578683	全城戒备(环绕声版)	2010
974002	全城戒备(粤语)	2010
131407	倾城佳话	1994
200052	七次机会	1925
195764	全村结婚总动员	2010
194653	青春交际场	2010
1120625	青春禁忌游戏	1988
803986	巧错结良缘	2006
157090	青春节拍	1985
1143503	青春囧途	2019
1277723	七彩金叶菊	1960
193884	全错了	2012
572634	青春恋	1970
191702	卡车旅馆	2014
96159	汽车旅馆疯劫案	2013
702915	汽车旅馆人生	2013
756325	青春啦啦队	2009
1072288	青葱路上	2000
992308	青春流水之校园往事	2019
1116232	青春迷城	2016
762228	卡策马赫尔	1969
733275	枪长莫及	2014
889201	青春梦里人	2000
986621	青春濛濛	2019
1207009	七彩满天神佛	1975
321914	青春冒险王	2015
928867	青春没有彩排	2018
207932	青春怒潮	1986
235258	七尺男儿	2004
767523	青春年华	2017
701832	青葱那年	2016
579470	青春年少	1998
763530	清纯女星颠覆变身性感撩人	0
981451	青春逆袭路	2018
1282000	七彩难兄难弟(粤语)	1968
96149	青春派	2013
1077146	青春派	2016
947464	青春派之舞力奇迹	2018
1256462	青春期	2007
1116001	球场情圣埃莱诺	2012
1316922	青春奇侠	1990
993553	拳场棋子	2015
1272964	青春期猪头少年不做怀梦少女的梦	2019
209235	青春日记	2014
990011	青春日记	2016
1125318	青春日记(柠檬之恋)	2016
322249	青春日记之柠檬之恋	2016
724660	全城热恋	2010
169835	汽车人总动员	2015
1273355	骑车人之死	1955
157561	卡车上掉下的小提琴	2003
1133018	青春时光	2014
783982	青春时光机	2017
95608	青春韶华	2014
867469	青春似火	1976
319519	青春珊瑚岛	1980
1114865	卡车司机	2008
219911	情场世界波	2003
320655	卡车司机之歌	1986
985007	球场少年	2016
354779	情场杀手	1992
95537	青春誓约	2015
936114	青春誓言	2015
733376	全城通缉	2014
940636	七彩田野	2014
1128400	青春我爱你	2017
978370	前程未卜	2018
761924	千差万错不是错	1974
880175	青春无敌	2017
132060	青春无悔	1991
990430	青春舞会皇后	2004
1072178	情场玩咖	2012
763318	汽船威利	1928
511281	青春喂了狗	2016
396121	青春喂了狗2-不一样的烟火	2016
1134940	青春往事	2016
395021	青春万岁	1983
1124990	青春万岁	1969
1115455	清晨,我与你相遇	2014
879041	青春未央之舞梦	2018
172415	青春喜剧	1952
1116221	青春相贱不恨晚	2014
761166	清晨巡逻队	1987
756479	去采些迷迭香	2010
790594	青春小说	2013
